"Date","MSCI_BRICS_price_index","MSCI_BRAZIL_price_index","MSCI_CHINA_price_index","MSCI_RUSSIA_price_index","MSCI_INDIA_price_index"
2001-04-02,78.895,657.703,19.71,166.367,97.182
2001-04-03,77.571,642.276,19.094,159.872,98.462
2001-04-04,76.218,650.355,17.718,157.264,97.23
2001-04-05,77.648,671.665,17.725,167.002,97.23
2001-04-06,78.89,678.469,18.789,164.437,97.209
2001-04-09,78.634,682.429,18.499,165.815,96.232
2001-04-10,79.576,701.501,18.908,168.647,94.107
2001-04-11,79.269,687.687,20.041,172.181,89.936
2001-04-12,78.612,685.76,20.438,169.854,86.098
2001-04-13,78.707,685.76,20.438,172.024,86.098
2001-04-16,78.004,663.677,20.444,169.781,87.984
2001-04-17,77.412,659.855,19.62,167.008,90.297
2001-04-18,80.973,685.682,20.821,172.86,94.444
2001-04-19,81.651,664.507,21.634,176.745,97.575
2001-04-20,79.216,624.726,21.132,170.443,98.411
2001-04-23,79.166,627.653,21.132,165.791,98.49
2001-04-24,79.758,638.253,20.991,168.675,98.981
2001-04-25,80.002,636.117,21.171,170.294,99.417
2001-04-26,81.429,664.742,21.403,176.932,97.515
2001-04-27,82.089,684.383,21.695,183.801,93.735
2001-04-30,83.327,697.52,21.699,183.774,96.529
2001-05-01,83.054,691.658,21.699,183.774,96.529
2001-05-02,84.386,685.698,23.138,183.938,97.395
2001-05-03,84.443,685.097,23.255,186.777,96.71
2001-05-04,84.212,692.107,22.401,188.265,97.665
2001-05-07,84.472,687.56,22.414,192.905,98.819
2001-05-08,84.223,673.503,22.34,198.233,99.926
2001-05-09,84.402,673.953,22.642,198.469,99.263
2001-05-10,84.642,682.359,22.447,201.743,98.794
2001-05-11,83.331,663.923,22.239,198.407,98.34
2001-05-14,81.667,647.336,21.495,194.564,98.366
2001-05-15,81.714,643.524,21.662,195.237,98.507
2001-05-16,82.783,659.805,21.92,194.809,98.847
2001-05-17,84.837,671.398,22.5,206.295,100.838
2001-05-18,84.876,675.975,22.278,208.907,100.516
2001-05-21,85.456,674.552,22.927,212.13,99.936
2001-05-22,86.132,680.445,23.467,208.149,100.145
2001-05-23,85.647,665.256,23.336,210.309,101.301
2001-05-24,85.099,656.351,23.245,208.331,101.5
2001-05-25,84.318,643.442,23.361,204.266,100.98
2001-05-28,85.264,652.302,23.58,203.458,102.566
2001-05-29,85.212,654.556,23.188,205.013,103.279
2001-05-30,84.127,649.873,22.606,209.981,100.975
2001-05-31,84.146,659.967,22.118,215.225,100.061
2001-06-01,84.426,667.297,22.209,221.307,98.188
2001-06-04,85.077,675.79,22.629,226.319,96.507
2001-06-05,84.929,672.047,23.173,219.953,95.486
2001-06-06,84.772,667.714,23.3,217.213,95.67
2001-06-07,84.858,668.177,23.578,213.289,95.515
2001-06-08,85.588,668.756,24.004,214.439,96.572
2001-06-11,85.245,661.312,23.924,214.289,96.973
2001-06-12,84.552,652.925,23.696,214.018,96.672
2001-06-13,84.766,654.016,23.87,213.264,96.792
2001-06-14,83.35,650.103,23.053,209.872,95.51
2001-06-15,82.234,639.519,22.807,213.029,93.171
2001-06-18,80.083,606.827,22.086,217.974,92.544
2001-06-19,81.128,608.542,22.521,223.053,93.964
2001-06-20,81.075,613.476,22.301,221.866,93.893
2001-06-21,82.842,629.924,23.221,224.639,93.797
2001-06-22,83.795,646.841,23.346,230.038,92.919
2001-06-25,83.137,647.895,23.356,224.977,90.697
2001-06-26,82.835,642.496,22.832,222.403,93.28
2001-06-27,82.421,628.78,23.067,221.511,93.441
2001-06-28,82.252,642.045,22.503,217.75,93.122
2001-06-29,82.879,647.541,22.834,211.604,94.547
2001-07-02,82.135,640.168,22.834,209.055,93.258
2001-07-03,81.057,623.095,23.296,206.746,90.417
2001-07-04,80.093,602.471,23.073,212.486,90.255
2001-07-05,79.495,597.654,22.559,214.711,90.394
2001-07-06,78.053,576.069,22.557,207.143,89.939
2001-07-09,77.563,588.161,21.691,204.298,89.57
2001-07-10,76.688,567.498,21.632,203.196,90.448
2001-07-11,75.824,562.388,21.233,192.31,91.54
2001-07-12,77.109,567.628,21.686,194.707,93.753
2001-07-13,77.03,570.258,21.458,195.93,93.607
2001-07-16,75.98,551.265,21.339,196.41,93.288
2001-07-17,76.251,573.035,20.753,193.52,93.11
2001-07-18,75.751,578.895,20.432,187.992,92.144
2001-07-19,74.818,569.807,19.83,191.225,91.857
2001-07-20,75.495,586.801,19.942,190.066,91.087
2001-07-23,75.976,602.876,19.646,192.078,90.79
2001-07-24,75.551,592.673,19.879,188.533,90.69
2001-07-25,75.1,582.499,19.871,193.165,89.911
2001-07-26,74.977,579.813,19.664,201.399,89.201
2001-07-27,75.09,582.161,19.922,196.631,89.025
2001-07-30,75.265,589.546,19.624,194.95,89.91
2001-07-31,75.833,598.218,19.741,190.658,90.983
2001-08-01,74.903,578.271,20.002,190.669,89.831
2001-08-02,75.13,578.115,20.016,192.973,90.361
2001-08-03,74.775,580.459,19.377,192.715,91.138
2001-08-06,74.743,593.397,18.904,188.798,91.142
2001-08-07,74.479,599.435,18.543,185.245,90.983
2001-08-08,74.15,590.661,18.596,187.401,90.686
2001-08-09,73.993,587.817,18.402,189.22,91.061
2001-08-10,73.956,589.064,18.293,191.704,90.627
2001-08-13,73.583,583.941,18.409,190.318,89.789
2001-08-14,74.696,580.935,19.161,195.574,91.063
2001-08-15,74.853,581.075,19.49,191.64,91.078
2001-08-16,73.543,579.088,18.249,190.256,91.334
2001-08-17,71.561,554.603,17.588,190.063,90.494
2001-08-20,70.669,552.967,16.788,191.104,90.14
2001-08-21,70.62,547.898,16.865,191.597,90.542
2001-08-22,70.205,551.872,16.027,196.609,90.542
2001-08-23,70.222,545.731,16.162,198.511,90.93
2001-08-24,69.8,551.143,15.36,201.29,90.881
2001-08-27,70.154,549.924,15.549,204.877,91.187
2001-08-28,70.51,549.739,15.815,207.479,91.137
2001-08-29,70.204,554.81,15.532,202.244,90.988
2001-08-30,69.823,548.746,15.623,199.839,90.616
2001-08-31,69.24,545.615,15.462,200.267,89.279
2001-09-03,68.218,536.652,14.818,203.695,88.712
2001-09-04,69.034,540.8,15.348,204.835,88.957
2001-09-05,68.711,542.316,15.016,203.354,88.943
2001-09-06,67.21,525.73,14.447,202.469,88.343
2001-09-07,66.932,527.868,14.148,201.24,88.208
2001-09-10,66.099,516.116,14.001,199.353,87.938
2001-09-11,63.938,471.017,14.2,198.018,87.04
2001-09-12,61.889,479.363,12.858,188.247,83.938
2001-09-13,59.97,434.908,13.179,191.023,82.643
2001-09-14,58.834,432.604,13.526,183.861,77.918
2001-09-17,59.298,469.655,13.274,182.709,73.606
2001-09-18,60.039,471.262,13.355,185.725,75.641
2001-09-19,61.034,467.998,14.104,191.224,76.409
2001-09-20,59.498,449.138,14.042,183.82,75.192
2001-09-21,57.529,437.639,13.929,173.85,71.223
2001-09-24,58.913,440.91,14.706,175.203,73.068
2001-09-25,57.941,440.707,14.136,168.708,72.538
2001-09-26,57.531,427.54,14.174,166.268,73.759
2001-09-27,58.433,439.48,14.358,166.01,74.558
2001-09-28,60.274,454.247,14.839,170.46,76.741
2001-10-01,59.752,444.945,14.841,170.21,76.385
2001-10-02,59.367,437.561,14.84,169.26,76.385
2001-10-03,58.696,430.574,15.007,162.705,75.392
2001-10-04,59.5,430.614,15.528,164.932,76.261
2001-10-05,59.432,430.831,15.359,165.02,76.64
2001-10-08,58.095,423.551,14.655,164.703,75.316
2001-10-09,59.614,432.579,15.515,166.369,76.137
2001-10-10,61.213,443.314,15.781,172.88,78.618
2001-10-11,62.461,454.282,15.933,181.773,79.501
2001-10-12,61.727,453.956,15.105,182.444,79.782
2001-10-15,62.025,470.348,14.664,178.957,80.319
2001-10-16,62.161,466.215,14.624,182.299,81.311
2001-10-17,63.136,475.927,14.632,187.218,82.648
2001-10-18,61.181,463.411,13.917,180.611,80.937
2001-10-19,61.577,465.879,14.04,179.204,81.937
2001-10-22,62.645,483.824,14.121,184.29,81.619
2001-10-23,64.048,482.276,15.073,188.946,83.132
2001-10-24,63.548,475.422,15.076,188.608,82.376
2001-10-25,63.414,477.6,15.071,184.318,82.192
2001-10-26,64.185,484.626,15.377,187.248,82.26
2001-10-29,63.563,475.359,15.068,189.994,82.218
2001-10-30,62.918,463.938,15.123,192.916,80.893
2001-10-31,63.871,479.242,15.207,191.749,81.831
2001-11-01,64.445,479.736,15.344,193.77,83.305
2001-11-02,64.57,483.953,15.298,193.196,83.299
2001-11-05,66.732,514.979,15.752,201.509,82.88
2001-11-06,66.967,521.89,15.545,197.788,84.134
2001-11-07,66.303,523.609,15.082,197.834,82.821
2001-11-08,67.901,530.158,15.59,210.822,83.828
2001-11-09,68.691,538.178,15.614,217.348,84.302
2001-11-12,67.9,524.983,15.502,213.755,84.708
2001-11-13,69.382,539.798,15.651,230.64,84.273
2001-11-14,69.105,533.463,16.192,218.962,84.273
2001-11-15,69.597,531.472,16.775,204.2,87.268
2001-11-16,69.446,529.174,16.909,200.215,87.268
2001-11-19,70.879,540.537,17.022,205.249,89.836
2001-11-20,69.916,529.905,16.565,211.288,88.549
2001-11-21,69.94,534.186,16.373,208.169,89.222
2001-11-22,71.158,542.18,16.632,219.648,89.612
2001-11-23,71.394,549.916,16.822,213.741,89.387
2001-11-26,72.327,560.209,16.807,214.327,91.373
2001-11-27,72.219,561.1,16.779,215.652,90.562
2001-11-28,70.546,537.197,16.414,211.695,90.441
2001-11-29,70.041,528.602,16.407,211.098,90.117
2001-11-30,70.339,524.76,16.685,215.462,90.173
2001-12-03,71.567,553.639,16.535,215.709,90.307
2001-12-04,72.942,557.062,16.99,224.8,91.904
2001-12-05,74.107,567.25,17.099,224.498,94.848
2001-12-06,74.831,569.059,17.38,230.296,95.228
2001-12-07,74.753,569.408,17.331,226.537,95.846
2001-12-10,75.317,579.908,17.288,228.387,96.048
2001-12-11,75.211,579.331,17.369,228.87,95.073
2001-12-12,75.205,575.386,17.514,228.851,95.162
2001-12-13,72.993,557.738,16.935,215.617,94.329
2001-12-14,72.33,552.425,16.799,214.077,93.335
2001-12-17,72.753,555.601,16.749,221.39,93.423
2001-12-18,73.46,573.282,16.695,221.974,92.961
2001-12-19,73.774,582.581,16.745,226.672,91.018
2001-12-20,73.57,568.66,16.98,229.715,91.305
2001-12-21,73.008,574.058,16.421,230.234,90.233
2001-12-24,73.272,576.515,16.448,233.052,90.217
2001-12-25,73.141,576.515,16.453,229.876,90.217
2001-12-26,73.152,581.465,16.462,231.17,88.745
2001-12-27,73.776,594.936,16.664,233.741,86.977
2001-12-28,74.255,593.971,16.758,237.474,88.294
2001-12-31,74.784,597.056,16.741,237.762,90.292
2002-01-01,74.684,597.056,16.741,237.762,89.782
2002-01-02,75.173,605.379,16.711,237.762,90.454
2002-01-03,77.082,624.908,16.851,251.518,91.691
2002-01-04,77.848,617.835,17.156,260.14,93.667
2002-01-07,78.242,613.688,17.5,260.427,94.64
2002-01-08,78.18,608.468,17.115,270.898,95.481
2002-01-09,76.495,597.404,16.272,271.139,94.318
2002-01-10,74.86,578.118,15.908,267.92,93.391
2002-01-11,74.36,570.754,15.877,268.483,92.66
2002-01-14,73.595,554.139,15.975,258.865,94.294
2002-01-15,73.276,560.018,15.587,260.402,93.146
2002-01-16,72.935,557.844,15.482,257.49,93.167
2002-01-17,74.616,574.747,15.69,266.301,94.561
2002-01-18,74.347,572.13,15.695,266.678,93.701
2002-01-21,73.946,564.501,15.556,268.698,93.84
2002-01-22,73.794,563.735,15.077,279.397,93.639
2002-01-23,73.494,566.103,14.93,274.005,93.571
2002-01-24,72.595,561.886,14.974,258.976,93.05
2002-01-25,71.983,558.856,14.917,251.789,92.56
2002-01-28,72.195,558.796,15.002,256.999,92.021
2002-01-29,72.402,541.54,15.527,267.268,91.947
2002-01-30,71.35,540.048,15.232,255.314,91.259
2002-01-31,72.306,555.724,15.164,259.481,91.847
2002-02-01,72.068,554.289,15.047,256.693,92.265
2002-02-04,71.731,550.189,15.029,256.107,91.761
2002-02-05,71.894,556.903,14.965,253.95,91.821
2002-02-06,72.87,558.116,14.984,260.315,95.016
2002-02-07,72.161,549.531,14.687,261.762,94.847
2002-02-08,72.36,544.475,14.937,259.401,96.159
2002-02-11,72.937,544.697,15.407,258.371,96.587
2002-02-12,73.073,544.697,15.407,262.917,96.279
2002-02-13,73.959,563.832,15.407,259.824,96.89
2002-02-14,74.535,574.485,15.407,256.537,97.996
2002-02-15,75.036,575.634,15.756,252.856,99.088
2002-02-18,75.079,572.52,15.969,248.282,99.843
2002-02-19,74.602,572.406,15.818,245.281,98.96
2002-02-20,74.161,578.741,15.513,240.453,97.998
2002-02-21,75.108,592.059,15.574,245.654,98.138
2002-02-22,75.543,595.064,15.473,251.21,99.002
2002-02-25,76.089,613.392,15.147,251.48,99.191
2002-02-26,76.554,613.692,15.229,247.761,101.862
2002-02-27,77.391,629.094,15.572,243.385,101.423
2002-02-28,76.404,634.819,15.286,239.661,97.443
2002-03-01,78.205,650.205,15.174,253.138,100.636
2002-03-04,79.041,655.402,15.507,259.905,100.245
2002-03-05,78.673,639.165,15.729,262.546,100.413
2002-03-06,78.345,629.443,15.896,263.114,99.985
2002-03-07,79.244,622.725,16.309,272.172,101.815
2002-03-08,79.449,629.701,16.332,272.348,101.016
2002-03-11,78.8,622.933,16.625,263.482,99.591
2002-03-12,79.246,641.745,16.658,259.87,97.952
2002-03-13,79.757,647.445,16.566,264.308,98.751
2002-03-14,80.006,643.258,16.671,270.749,99.004
2002-03-15,80.614,652.988,16.442,275.559,100.035
2002-03-18,80.69,652.494,16.373,280.833,99.773
2002-03-19,80.066,651.52,16.216,277.835,98.381
2002-03-20,79.763,651.458,16.069,272.839,98.802
2002-03-21,78.652,636.177,15.743,277.358,97.664
2002-03-22,77.955,619.992,15.833,278.941,97.117
2002-03-25,77.281,614.115,15.786,270.948,97.117
2002-03-26,77.577,629.604,15.636,270.424,95.89
2002-03-27,78.07,629.715,15.975,273.013,95.854
2002-03-28,78.636,627.136,16.134,281.94,96.48
2002-03-29,78.594,627.136,16.131,281.058,96.48
2002-04-01,79.221,638.247,16.134,281.173,96.978
2002-04-02,78.703,635.957,16.014,275.169,96.899
2002-04-03,78.094,632.536,16.013,270.271,95.688
2002-04-04,78.46,633.835,16.051,269.443,97.217
2002-04-05,78.661,636.369,16.049,272.777,96.906
2002-04-08,78.521,637.24,15.962,273.766,96.263
2002-04-09,78.858,637.226,16.005,282.362,95.841
2002-04-10,79.569,649.694,15.804,287.29,96.554
2002-04-11,79.75,650.167,15.78,289.648,96.986
2002-04-12,79.526,652.294,15.785,280.511,97.321
2002-04-15,79.362,642.325,15.877,290.989,96.028
2002-04-16,79.683,649.791,16.018,291.783,94.888
2002-04-17,80.527,654.77,16.368,294.566,95.375
2002-04-18,80.416,641.995,16.499,302.403,95.385
2002-04-19,79.939,638.947,16.42,306.212,93.285
2002-04-22,79.15,632.709,16.218,298.153,93.697
2002-04-23,79.73,633.452,16.538,301.49,93.902
2002-04-24,80.166,635.099,16.641,305.376,94.288
2002-04-25,79.519,626.476,16.727,303.692,92.919
2002-04-26,79.532,618.075,16.652,313.527,93.264
2002-04-29,79.121,616.211,16.693,313.596,91.354
2002-04-30,79.169,617.652,16.757,306.51,92.449
2002-05-01,79.2,618.306,16.757,306.51,92.449
2002-05-02,78.991,598.562,17.239,306.742,93.299
2002-05-03,78.779,590.547,17.349,306.982,93.455
2002-05-06,78.125,580.038,17.203,305.587,93.781
2002-05-07,77.893,583.32,17.256,292.098,94.489
2002-05-08,78.636,590.524,17.212,300.693,94.913
2002-05-09,77.729,568.444,17.212,300.23,95.684
2002-05-10,77.099,561.265,17.113,300.23,94.754
2002-05-13,76.937,556.427,17.1,300.81,95.037
2002-05-14,77.491,557.926,17.089,314.354,94.575
2002-05-15,77.815,561.728,17.333,314.39,93.905
2002-05-16,78.546,578.965,17.366,316.943,92.743
2002-05-17,79.607,580.855,17.844,328.821,92.327
2002-05-20,79.443,580.672,17.843,332.19,90.791
2002-05-21,78.562,581.576,17.598,327.687,88.464
2002-05-22,77.86,571.954,17.604,322.682,88.262
2002-05-23,77.358,571.64,17.348,326.009,86.501
2002-05-24,77.915,572.917,17.392,319.622,90.216
2002-05-27,78.076,574.304,17.31,325.616,89.855
2002-05-28,77.121,574.404,17.336,314.366,87.27
2002-05-29,77.027,580.784,17.112,309.31,87.673
2002-05-30,76.721,582.981,17.019,305.631,86.923
2002-05-31,76.015,570.145,16.89,308.504,86.503
2002-06-03,76.092,566.289,16.95,310.649,87.079
2002-06-04,75.63,564.295,16.852,304.561,87.502
2002-06-05,75.699,552.732,17.017,308.213,89.176
2002-06-06,75.171,531.031,17.111,315.909,89.283
2002-06-07,74.259,522.468,17.004,312.13,88.012
2002-06-10,75.91,542.666,17.087,318.173,89.975
2002-06-11,75.495,529.836,17.013,317.291,92.375
2002-06-12,74.246,507.852,16.924,316.879,91.942
2002-06-13,74.093,508.345,17.028,312.846,91.18
2002-06-14,72.428,491.363,16.821,300.73,91.269
2002-06-17,72.722,505.732,16.518,299.665,91.534
2002-06-18,72.2,506.405,16.459,292.631,90.597
2002-06-19,70.385,489.548,16.064,285.737,89.396
2002-06-20,68.637,457.985,16.21,275.728,89.976
2002-06-21,67.26,431.489,16.121,277.966,89.238
2002-06-24,67.265,433.709,16.441,267.885,89.227
2002-06-25,68.026,451.671,16.276,271.577,88.676
2002-06-26,66.841,448.417,15.93,262.209,87.744
2002-06-27,68.383,459.624,16.112,276.164,88.335
2002-06-28,68.992,464.667,16.313,276.613,88.997
2002-07-01,69.137,459.494,16.31,281.516,90.089
2002-07-02,68.215,448.159,16.145,277.953,90.114
2002-07-03,68.663,449.105,16.39,278.616,90.542
2002-07-04,69.516,454.905,16.671,282.688,90.672
2002-07-05,69.646,444.584,16.66,294.461,91.067
2002-07-08,69.931,447.943,16.707,293.668,91.806
2002-07-09,70.212,450.141,16.715,297.351,91.696
2002-07-10,69.887,443.985,16.585,302.091,90.98
2002-07-11,69.268,449.192,16.393,292.709,89.8
2002-07-12,69.882,458.944,16.546,291.081,90.018
2002-07-15,68.601,443.906,16.407,285.886,89.116
2002-07-16,68,442.865,16.261,281.718,87.964
2002-07-17,68.269,447.464,16.003,289.886,87.764
2002-07-18,68.371,447.492,16.036,288.467,88.689
2002-07-19,67.464,444.252,15.763,280.934,88.445
2002-07-22,64.667,417.495,15.175,272.039,86.087
2002-07-23,64.345,404.17,15.49,267.448,87.126
2002-07-24,62.746,407.657,14.998,249.729,85.175
2002-07-25,61.447,387.695,14.918,245.154,85.088
2002-07-26,59.801,366.982,14.576,246.52,83.048
2002-07-29,60.216,358.472,14.82,257.189,82.975
2002-07-30,59.746,343.553,15.27,253.647,81.908
2002-07-31,59.208,329.247,15.55,249.019,82.076
2002-08-01,60.075,346.553,15.414,253.562,81.957
2002-08-02,61.812,395.357,15.095,249.82,81.806
2002-08-05,60.233,377.503,14.844,240.092,82.344
2002-08-06,59.336,365.448,14.535,240.732,82.661
2002-08-07,61.268,386.392,14.916,250.022,82.549
2002-08-08,63.361,428.426,14.95,254.764,81.072
2002-08-09,62.693,410.568,15.121,251.706,81.966
2002-08-12,61.519,388.166,15.013,250.404,82.724
2002-08-13,60.902,363.189,15.217,255.495,83.272
2002-08-14,60.669,359.735,15.068,260.139,82.506
2002-08-15,61.085,354.886,15.487,262.564,82.506
2002-08-16,61.814,366.362,15.505,262.819,83.51
2002-08-19,62.491,369.732,15.64,269.554,83.61
2002-08-20,62.675,368.105,15.775,269.279,84.367
2002-08-21,63.134,372.701,15.82,272.592,84.488
2002-08-22,63.411,374.644,15.872,275.629,84.266
2002-08-23,63.038,377.187,15.563,270.439,85.343
2002-08-26,63.724,394.684,15.553,267.636,85.308
2002-08-27,64.355,404.813,15.488,274.205,84.611
2002-08-28,63.529,395.347,15.367,269.516,84.699
2002-08-29,62.717,391.896,15.237,258.791,85.036
2002-08-30,63.5,404.18,15.247,257.148,86.908
2002-09-02,63.293,404.974,15.119,254.85,87.104
2002-09-03,62.43,394.657,14.912,255.377,86.182
2002-09-04,62.378,389.224,14.87,259.34,86.663
2002-09-05,61.743,382.564,14.758,255.783,86.668
2002-09-06,61.544,379.994,14.71,258.353,85.675
2002-09-09,62.018,389.859,14.772,258.276,85.144
2002-09-10,63.012,395.475,15.01,266.867,85.176
2002-09-11,63.688,404.882,14.962,270.816,85.829
2002-09-12,63.253,400.247,14.927,266.695,86.065
2002-09-13,62.375,399.593,14.61,259.698,85.325
2002-09-16,61.266,385.085,14.411,257.851,84.83
2002-09-17,61.231,372.826,14.61,261.454,85.714
2002-09-18,59.45,355.976,14.268,253.337,84.703
2002-09-19,58.64,347.383,14.244,248.072,83.915
2002-09-20,58.651,345.827,14.067,255.953,83.391
2002-09-23,57.94,330.515,14.108,255.593,83.309
2002-09-24,57.629,323.682,14.021,258.972,83.049
2002-09-25,57.12,307.596,13.895,267.393,83.133
2002-09-26,57.438,308.74,14.058,268.773,83.053
2002-09-27,56.337,288.271,14.085,263.592,83.771
2002-09-30,55.278,281.773,13.947,255.24,82.6
2002-10-01,56.331,303.282,13.947,257.53,81.95
2002-10-02,57.274,314.573,14.056,262.92,81.95
2002-10-03,57.119,315.211,13.851,266.037,81.4
2002-10-04,57.662,318.779,13.961,270.911,81.363
2002-10-07,56.925,308.765,13.682,271.797,81.745
2002-10-08,56.846,305.582,13.697,271.173,82.349
2002-10-09,55.647,289.704,13.63,265.578,81.782
2002-10-10,55.139,290.698,13.353,260.415,82.112
2002-10-11,55.278,285.723,13.468,262.011,83.219
2002-10-14,54.874,279.705,13.471,259.201,83.35
2002-10-15,56.093,280.502,14.035,268.74,83.35
2002-10-16,56.44,278.819,14.339,270.802,82.94
2002-10-17,57.449,288.375,14.516,276.721,83.199
2002-10-18,57.878,296.847,14.624,274.922,83.001
2002-10-21,57.724,295.937,14.477,276.875,82.862
2002-10-22,57.568,301.546,14.307,274.087,82.337
2002-10-23,59.208,321.937,14.84,274.521,82.072
2002-10-24,58.733,324.831,14.802,266.237,80.925
2002-10-25,59.03,338.558,14.584,266.904,80.076
2002-10-28,59.192,334.813,14.813,271.76,79.128
2002-10-29,58.219,326.719,14.325,267.065,80.632
2002-10-30,59.294,347.984,14.213,271.291,80.554
2002-10-31,60.176,361.724,14.009,276.288,82.24
2002-11-01,60.153,363.27,13.913,277.026,82.158
2002-11-04,60.875,362.401,14.368,277.515,83.314
2002-11-05,59.918,351.832,14.228,271.466,83.491
2002-11-06,59.519,346.467,14.245,268.167,83.474
2002-11-07,59.79,348.772,14.402,268.284,83.164
