"Date","MSCI_JAPAN_price_index","MSCI_USA_price_index","MSCI_UK_price_index","MSCI_FRANCE_price_index","MSCI_CANADA_price_index","MSCI_GERMANY_price_index","MSCI_ITALY_price_index"
1971-07-13,113.36,113.041,111.568,94.92,115.398,86.897,68.732
1971-07-14,113.36,113.041,111.568,94.92,115.398,86.897,68.732
1971-07-15,113.36,113.041,111.568,94.92,115.398,86.897,68.732
1971-07-16,114.24,119.338,109.73,94.669,114.839,87.931,68.214
1971-07-19,114.24,119.338,109.73,94.669,114.839,87.931,68.214
1971-07-20,114.24,119.338,109.73,94.669,114.839,87.931,68.214
1971-07-21,114.24,119.338,109.73,94.669,114.839,87.931,68.214
1971-07-22,114.24,119.338,109.73,94.669,114.839,87.931,68.214
1971-07-23,114.089,118.632,109.607,95.574,117.787,88.165,68.734
1971-07-26,114.089,118.632,109.607,95.574,117.787,88.165,68.734
1971-07-27,114.089,118.632,109.607,95.574,117.787,88.165,68.734
1971-07-28,114.089,118.632,109.607,95.574,117.787,88.165,68.734
1971-07-29,114.089,118.632,109.607,95.574,117.787,88.165,68.734
1971-07-30,113.646,118.75,106.03,97.59,114.115,89.821,68.547
1971-08-02,113.646,118.75,106.03,97.59,114.115,89.821,68.547
1971-08-03,113.646,118.75,106.03,97.59,114.115,89.821,68.547
1971-08-04,113.646,118.75,106.03,97.59,114.115,89.821,68.547
1971-08-05,113.646,118.75,106.03,97.59,114.115,89.821,68.547
1971-08-06,112.858,115.759,104.539,96.631,113.089,90.341,69.58
1971-08-09,112.858,115.759,104.539,96.631,113.089,90.341,69.58
1971-08-10,112.858,115.759,104.539,96.631,113.089,90.341,69.58
1971-08-11,112.858,115.759,104.539,96.631,113.089,90.341,69.58
1971-08-12,112.858,115.759,104.539,96.631,113.089,90.341,69.58
1971-08-13,115.333,118.786,106.376,96.137,116.727,90.217,69.58
1971-08-16,115.333,118.786,106.376,96.137,116.727,90.217,69.58
1971-08-17,104.245,116.33,111.31,94.251,117.033,87.303,69.58
1971-08-18,104.245,116.33,111.31,94.251,117.033,87.303,69.58
1971-08-19,104.245,116.33,111.31,94.251,117.033,87.303,69.58
1971-08-20,104.945,126.376,109.493,103.789,116.41,93.246,73.928
1971-08-23,104.945,126.376,109.493,103.789,116.41,93.246,73.928
1971-08-24,104.945,126.376,109.493,103.789,116.41,93.246,73.928
1971-08-25,104.945,126.376,109.493,103.789,116.41,93.246,73.928
1971-08-26,104.945,126.376,109.493,103.789,116.41,93.246,73.928
1971-08-27,104.34,121.535,111.84,94.585,118.385,87.925,68.878
1971-08-30,104.34,121.535,111.84,94.585,118.385,87.925,68.878
1971-08-31,105.824,120.159,110.172,94.62,118.35,87.891,66.712
1971-09-01,105.824,120.159,110.172,94.62,118.35,87.891,66.712
1971-09-02,105.824,120.159,110.172,94.62,118.35,87.891,66.712
1971-09-03,105.957,120.828,110.899,96.055,119.461,87.722,65.888
1971-09-06,105.957,120.828,110.899,96.055,119.461,87.722,65.888
1971-09-07,105.957,120.828,110.899,96.055,119.461,87.722,65.888
1971-09-08,105.957,120.828,110.899,96.055,119.461,87.722,65.888
1971-09-09,105.957,120.828,110.899,96.055,119.461,87.722,65.888
1971-09-10,105.059,123.816,110.687,94.663,119.312,84.179,65.763
1971-09-13,105.059,123.816,110.687,94.663,119.312,84.179,65.763
1971-09-14,105.059,123.816,110.687,94.663,119.312,84.179,65.763
1971-09-15,105.059,123.816,110.687,94.663,119.312,84.179,65.763
1971-09-16,105.059,123.816,110.687,94.663,119.312,84.179,65.763
1971-09-17,107.049,121.979,110.101,92.706,120.465,83.321,65.533
1971-09-20,107.049,121.979,110.101,92.706,120.465,83.321,65.533
1971-09-21,107.049,121.979,110.101,92.706,120.465,83.321,65.533
1971-09-22,107.049,121.979,110.101,92.706,120.465,83.321,65.533
1971-09-23,107.049,121.979,110.101,92.706,120.465,83.321,65.533
1971-09-24,108.122,124.202,108.209,87.145,118.239,84.092,64.08
1971-09-27,108.122,124.202,108.209,87.145,118.239,84.092,64.08
1971-09-28,108.122,124.202,108.209,87.145,118.239,84.092,64.08
1971-09-29,108.122,124.202,108.209,87.145,118.239,84.092,64.08
1971-09-30,109.023,120.061,108.577,86.343,117.027,86.692,63.951
1971-10-01,109.301,119.255,109.235,87.639,118.064,86.8,65.454
1971-10-04,109.301,119.255,109.235,87.639,118.064,86.8,65.454
1971-10-05,109.301,119.255,109.235,87.639,118.064,86.8,65.454
1971-10-06,109.301,119.255,109.235,87.639,118.064,86.8,65.454
1971-10-07,109.301,119.255,109.235,87.639,118.064,86.8,65.454
1971-10-08,108.476,122.381,109.748,84.599,118.091,85.296,66.247
1971-10-11,108.476,122.381,109.748,84.599,118.091,85.296,66.247
1971-10-12,108.476,122.381,109.748,84.599,118.091,85.296,66.247
1971-10-13,108.476,122.381,109.748,84.599,118.091,85.296,66.247
1971-10-14,108.476,122.381,109.748,84.599,118.091,85.296,66.247
1971-10-15,105.101,120.683,107.934,84.626,114.716,84.163,65.019
1971-10-18,105.101,120.683,107.934,84.626,114.716,84.163,65.019
1971-10-19,105.101,120.683,107.934,84.626,114.716,84.163,65.019
1971-10-20,105.101,120.683,107.934,84.626,114.716,84.163,65.019
1971-10-21,105.101,120.683,107.934,84.626,114.716,84.163,65.019
1971-10-22,104.498,117.042,105.548,83.487,112.349,81.922,65.496
1971-10-25,104.498,117.042,105.548,83.487,112.349,81.922,65.496
1971-10-26,104.498,117.042,105.548,83.487,112.349,81.922,65.496
1971-10-27,104.498,117.042,105.548,83.487,112.349,81.922,65.496
1971-10-28,104.498,117.042,105.548,83.487,112.349,81.922,65.496
1971-10-29,104.432,116.73,104.476,80.492,111.116,79.913,65.094
1971-11-01,104.432,116.73,104.476,80.492,111.116,79.913,65.094
1971-11-02,104.432,116.73,104.476,80.492,111.116,79.913,65.094
1971-11-03,104.432,116.73,104.476,80.492,111.116,79.913,65.094
1971-11-04,104.432,116.73,104.476,80.492,111.116,79.913,65.094
1971-11-05,103.364,112.93,104.912,77.223,111.05,76.787,64.917
1971-11-08,103.364,112.93,104.912,77.223,111.05,76.787,64.917
1971-11-09,103.364,112.93,104.912,77.223,111.05,76.787,64.917
1971-11-10,103.364,112.93,104.912,77.223,111.05,76.787,64.917
1971-11-11,103.364,112.93,104.912,77.223,111.05,76.787,64.917
1971-11-12,105.788,113.618,102.51,80.526,108.121,79.273,63.285
1971-11-15,105.788,113.618,102.51,80.526,108.121,79.273,63.285
1971-11-16,105.788,113.618,102.51,80.526,108.121,79.273,63.285
1971-11-17,105.788,113.618,102.51,80.526,108.121,79.273,63.285
1971-11-18,105.788,113.618,102.51,80.526,108.121,79.273,63.285
1971-11-19,109.003,116.834,102.077,83.909,110.198,78.624,62.41
1971-11-22,109.003,116.834,102.077,83.909,110.198,78.624,62.41
1971-11-23,109.003,116.834,102.077,83.909,110.198,78.624,62.41
1971-11-24,109.003,116.834,102.077,83.909,110.198,78.624,62.41
1971-11-25,109.003,116.834,102.077,83.909,110.198,78.624,62.41
1971-11-26,110.328,115.192,102.517,86.832,109.676,80.461,61.593
1971-11-29,110.328,115.192,102.517,86.832,109.676,80.461,61.593
1971-11-30,111.398,119.552,104.682,85.727,110.504,81.808,63.471
1971-12-01,111.398,119.552,104.682,85.727,110.504,81.808,63.471
1971-12-02,111.398,119.552,104.682,85.727,110.504,81.808,63.471
1971-12-03,112.594,119.848,108.078,87.634,113.958,84.193,64.271
1971-12-06,112.594,119.848,108.078,87.634,113.958,84.193,64.271
1971-12-07,112.594,119.848,108.078,87.634,113.958,84.193,64.271
1971-12-08,112.594,119.848,108.078,87.634,113.958,84.193,64.271
1971-12-09,112.594,119.848,108.078,87.634,113.958,84.193,64.271
1971-12-10,114.628,117.748,108.796,86.419,117.09,85.023,64.581
1971-12-13,114.628,117.748,108.796,86.419,117.09,85.023,64.581
1971-12-14,114.628,117.748,108.796,86.419,117.09,85.023,64.581
1971-12-15,114.628,117.748,108.796,86.419,117.09,85.023,64.581
1971-12-16,114.628,117.748,108.796,86.419,117.09,85.023,64.581
1971-12-17,115.55,126.089,109.205,86.532,121.594,85.318,66.746
1971-12-20,115.55,126.089,109.205,86.532,121.594,85.318,66.746
1971-12-21,115.55,126.089,109.205,86.532,121.594,85.318,66.746
1971-12-22,115.55,126.089,109.205,86.532,121.594,85.318,66.746
1971-12-23,115.55,126.089,109.205,86.532,121.594,85.318,66.746
1971-12-24,123.894,126.646,109.66,87.771,124.047,87.151,68.964
1971-12-27,123.894,126.646,109.66,87.771,124.047,87.151,68.964
1971-12-28,123.894,126.646,109.66,87.771,124.047,87.151,68.964
1971-12-29,123.894,126.646,109.66,87.771,124.047,87.151,68.964
1971-12-30,123.894,126.646,109.66,87.771,124.047,87.151,68.964
1971-12-31,125.416,128.619,111.027,88.876,122.988,87.632,67.933
1972-01-03,125.296,129.515,110.45,89.181,125.492,88.114,67.515
1972-01-04,125.635,129.513,110.97,90.108,124.302,88.901,67.932
1972-01-05,126.244,131.391,111.982,91.619,125.379,89.065,68.478
1972-01-06,127.63,131.201,112.393,93.349,127.008,88.399,68.478
1972-01-07,129.605,129.864,112.322,93.938,128.225,87.79,68.65
1972-01-10,129.418,128.393,112.131,92.609,128.048,86.9,68.091
1972-01-11,130.577,129.423,112.337,92.794,128.133,87.214,68.175
1972-01-12,131.253,131.039,112.336,92.82,128.834,87.618,68.413
1972-01-13,131.362,130.885,111.712,92.468,127.887,87.898,67.951
1972-01-14,133.12,131.491,112.163,92.917,129.153,88.829,67.992
1972-01-17,131.822,134.188,112.468,92.019,129.04,88.998,68.947
1972-01-18,131.664,132.105,112.888,92.701,129.967,90.011,69.151
1972-01-19,131.719,133.869,112.765,92.543,129.995,90.862,69.976
1972-01-20,132.863,134.805,112.752,92.463,129.736,90.941,70.487
1972-01-21,132.223,135.099,112.587,92.274,129.05,91.521,69.446
1972-01-24,131.686,133.847,111.334,93.218,128.302,92.505,69.214
1972-01-25,131.797,133.015,111.61,93.712,127.032,92.102,69.461
1972-01-26,132.866,133.838,111.442,94.156,127.031,92.321,69.309
1972-01-27,133.677,134.239,112.496,94.381,127.132,92.953,69.253
1972-01-28,134.632,134.821,113.194,94.637,128.489,93.18,69.481
1972-01-31,135.098,135.48,113.067,94.38,128.424,93.795,70.35
1972-02-01,134.372,134.578,113.174,94.574,129.034,93.946,70.581
1972-02-02,134.63,135.747,113.865,95.387,128.415,95.583,70.389
1972-02-03,135.59,135.253,113.867,94.878,127.878,96.391,70.044
1972-02-04,136.632,133.867,114.282,93.516,127.46,95.197,69.492
1972-02-07,137.475,133.545,113.879,93.787,127.619,95.997,68.613
1972-02-08,137.597,135.196,114.096,93.183,128.176,95.5,68.407
1972-02-09,137.127,135.928,114.938,93.488,128.037,95.278,68.484
1972-02-10,138.625,138.165,114.902,93.8,127.455,96.195,68.539
1972-02-11,138.784,136.122,114.387,93.983,126.436,97.103,68.393
1972-02-14,140.137,133.992,113.853,93.657,124.984,97.897,67.829
1972-02-15,140.092,134.708,114.326,93.999,125.817,98.83,67.558
1972-02-16,140.287,134.19,114.982,94.035,126.425,99.808,67.76
1972-02-17,141.476,137.211,114.9,94.284,126.129,98.792,67.526
1972-02-18,142.815,139.015,114.614,94.286,126.16,99.345,68.774
1972-02-21,143.7,138.886,114.614,94.151,126.198,100.037,68.088
1972-02-22,143.992,139.358,114.481,94.607,127.292,99.08,67.416
1972-02-23,144.47,142.223,114.596,96.703,127.541,98.888,67.593
1972-02-24,145.382,143.974,114.682,99.013,128.84,100.058,67.414
1972-02-25,146.604,144.975,115.494,99.434,130.69,100.462,66.829
1972-02-28,147.728,145.039,115.475,99.169,131.93,100.545,66.406
1972-02-29,147.084,143.528,116.038,100.28,132.477,101.442,65.675
1972-03-01,146.355,142.514,117.028,101.276,134.877,102.269,66.441
1972-03-02,147.357,142.64,117.091,102.01,132.898,100.007,66.513
1972-03-03,147.624,142.03,117.752,101.973,133.603,100.279,66.44
1972-03-06,148.152,140.182,118.807,102.041,134.884,100.462,66.216
1972-03-07,148.885,141.874,118.951,102.518,134.091,98.946,65.888
1972-03-08,149.773,141.492,119.116,102.85,134.284,98.13,65.941
1972-03-09,150.099,141.403,119.146,104.261,134.22,99.393,67.595
1972-03-10,150.46,141.545,118.402,103.984,133.507,99.467,67.709
1972-03-13,148.686,143.131,117.156,103.252,132.151,98.938,67.368
1972-03-14,149.841,142.837,117.651,103.157,132.091,99.406,66.595
1972-03-15,149.054,144.609,117.762,100.865,131.917,101.053,66.661
1972-03-16,150.484,143.826,117.531,103.932,132.588,101.921,66.603
1972-03-17,151.018,143.4,118.124,104.819,132.831,101.785,66.332
1972-03-20,151.169,142.378,117.891,105.124,132.752,102.315,65.601
1972-03-21,151.397,145.085,116.944,105.402,131.62,103.588,65.359
1972-03-22,151.837,145.503,117.199,105.86,131.428,103.111,65.94
1972-03-23,152.167,143.517,118.246,106.333,132.509,103.296,65.986
1972-03-24,152.362,141.876,117.987,108.501,132.234,103.999,66.216
1972-03-27,154.001,142.733,117.831,109.492,132.34,104.046,66.683
1972-03-28,153.319,143.643,117.715,109.857,132.661,104.699,66.31
1972-03-29,154.358,144.239,116.947,110.551,132.294,105.752,66.504
1972-03-30,154.375,143.712,117.65,112.388,132.462,106.619,66.727
1972-03-31,154.375,143.712,117.65,112.388,132.462,106.619,66.727
1972-04-03,157.205,143.241,117.914,112.355,132.116,106.703,66.992
1972-04-04,157.04,143.44,118.742,113.618,131.233,107.316,67.113
1972-04-05,155.096,144.953,119.744,114.189,132.143,105.989,67.831
1972-04-06,156.074,145.346,120.303,114.055,132.305,105.506,69.139
1972-04-07,158.465,144.849,120.655,112.941,132.787,104.453,71.183
1972-04-10,161.488,144.243,120.406,111.663,133.128,104.569,72.318
1972-04-11,162.701,144.116,120.763,112.332,133.418,105.131,72.137
1972-04-12,164.001,144.779,119.965,114.124,132.934,106.032,72.918
1972-04-13,165.279,145.012,119.761,114.821,132.82,107.179,74.362
1972-04-14,164.21,143.065,119.921,114.982,132.592,106.61,73.997
1972-04-17,160.421,143.249,119.62,114.848,131.987,106.324,74.005
1972-04-18,161.003,145.322,119.941,114.942,131.784,104.192,72.727
1972-04-19,160.096,146.618,119.27,115.538,131.773,103.676,70.366
1972-04-20,159.721,146.798,119.102,116.454,132.535,105.245,70.297
1972-04-21,159.116,147.99,118.932,116.603,132.436,104.46,69.588
1972-04-24,160.225,145.737,118.167,116.93,132.38,103.628,70.531
1972-04-25,160.279,147.418,117.01,116.654,132.634,102.249,70.573
1972-04-26,160.531,147.731,116.773,114.456,133.068,101.861,71.756
1972-04-27,161.436,148.172,116.945,114.372,132.962,103.1,70.775
1972-04-28,162.135,148.029,117.641,115.123,132.848,103.623,70.198
1972-05-01,162.135,148.029,117.641,115.123,132.848,103.623,70.198
1972-05-02,163.081,149.512,115.884,115.539,130.694,103.499,70.42
1972-05-03,163.081,149.63,115.791,115.672,130.454,104.367,70.664
1972-05-04,163.081,149.324,116.171,115.678,130.114,104.461,70.78
1972-05-05,163.495,148.75,116.627,114.572,130.926,105.762,71.133
1972-05-08,163.012,148.068,116.154,113.9,130.436,105.595,71.675
1972-05-09,162.186,146.059,114.669,113.455,129.299,106.061,71.628
1972-05-10,162.774,144.662,115.471,112.965,129.853,107.009,73.209
1972-05-11,164.026,147.129,115.892,112.965,130.85,107.009,73.209
1972-05-12,164.509,146.959,116.609,113.664,131.652,107.806,72.304
1972-05-15,164.811,149.148,117.206,114.011,131.692,109.301,71.306
1972-05-16,165.047,149.189,116.873,114.803,131.503,109.628,71.184
1972-05-17,165.695,149.209,117.082,115.991,132.224,109.785,71.326
1972-05-18,165.818,149.997,115.84,117.77,133.346,108.912,71.84
1972-05-19,165.449,151.902,117.013,117.933,134.907,108.037,72.203
1972-05-22,166.483,150.334,117.756,117.933,135.522,108.037,72.125
1972-05-23,167.313,149.595,117.862,117.706,136.037,108.41,71.841
1972-05-24,167.831,148.792,118.306,118.853,137.777,108.699,72.13
1972-05-25,168.707,150.005,118.497,120.384,139.201,107.494,71.62
1972-05-26,170.027,149.037,118.639,121.775,139.872,106.618,72.457
1972-05-29,172.471,149.037,118.639,121.501,139.872,106.493,73.265
1972-05-30,173.454,146.199,118.167,121.355,140.276,106.306,72.765
1972-05-31,175.51,144.88,117.322,121.586,139.779,106.274,72.393
1972-06-01,175.871,143.731,117.592,120.039,140.673,106.107,72.393
1972-06-02,176.354,143.791,117.717,118.927,142.596,106.233,72.393
1972-06-05,176.92,144.501,116.709,120.011,142.829,107.816,70.289
1972-06-06,176.034,143.282,116.056,121.161,142.329,108.736,69.388
1972-06-07,175.533,140.938,115.481,122.603,143.159,108.62,69.874
1972-06-08,175.349,139.917,115.083,122.811,143.839,108.339,69.763
1972-06-09,174.035,141.025,114.607,121.74,144.564,108.108,69.383
1972-06-12,174.167,142.553,114.788,120.286,143.95,107.301,69.1
1972-06-13,174.14,141.471,115.391,120.439,144.105,106.945,68.573
1972-06-14,174.764,142.197,116.29,119.823,146.006,105.922,68.279
1972-06-15,175.673,139.553,116.323,118.989,147.809,106.568,67.163
1972-06-16,175.962,139.328,116.309,116.989,147.697,106.783,67.456
1972-06-19,178.443,141.291,116.066,115.987,146.535,107.111,67.497
1972-06-20,178.68,141.177,116.519,116.803,146.012,106.619,69.449
1972-06-21,180.831,140.556,116.749,118.195,144.719,105.348,70.178
1972-06-22,181.002,139.503,116.583,117.561,144.664,103.908,70.848
1972-06-23,180.42,143.28,116.022,115.36,143.065,102.723,71.14
1972-06-26,167.18,141.443,115.172,112.567,141.749,100.652,71.887
1972-06-27,173.836,140.194,115.123,115.396,141.744,100.775,70.716
1972-06-28,176.31,134.589,114.739,118.165,142.652,101.98,72.348
1972-06-29,180.533,132.588,114.592,117.991,141.355,101.001,72.348
1972-06-30,182.196,131.316,115.029,116.565,142.301,104.394,72.737
1972-07-03,184.085,132.615,115.458,116.314,140.913,106.107,71.846
1972-07-04,183.088,129.075,115.458,117.755,140.913,103.717,72.642
1972-07-05,180.754,133.654,116.114,117.555,141.611,102.313,72.045
1972-07-06,181.26,136.534,115.887,118.213,142.105,103.36,71.513
1972-07-07,182.209,135.934,115.42,118.589,144.01,103.706,71.857
1972-07-10,184.184,134.652,114.836,118.459,142.683,103.571,71.733
1972-07-11,184.72,135.962,114.165,118.58,142.355,104.59,71.761
1972-07-12,184.862,135.459,113.597,118.909,142.637,105.47,72.038
1972-07-13,184.501,137.04,112.902,119.653,141.904,104.726,71.977
1972-07-14,184.262,137.986,113.41,119.653,141.298,104.006,71.608
1972-07-17,183.979,138.48,112.376,120.162,140.374,104.568,71.31
1972-07-18,184.306,138.1,112.472,119.704,140.812,104.738,71.691
1972-07-19,185.817,140.766,112.85,118.837,141.383,104.364,72.333
1972-07-20,186.804,140.573,112.51,118.258,141.373,104.767,72.155
1972-07-21,187.323,138.245,113.473,118.285,141.939,106.217,71.774
1972-07-24,189.68,136.134,114.768,118.863,143.007,107.397,71.821
1972-07-25,190.252,137.284,114.375,119.933,143.478,108.513,71.967
1972-07-26,191.131,137.802,114.403,121.421,142.428,108.374,71.208
1972-07-27,192.581,137.249,114.21,122.855,142.115,108.629,71.218
1972-07-28,195.813,136.313,114.242,123.743,142.358,109.256,71.261
1972-07-31,197.434,138.483,114.189,124.157,141.562,110.14,71.105
1972-08-01,198.518,139.303,115.413,123.132,141.727,110.609,71.174
1972-08-02,195.473,141.35,116.474,122.271,144.051,109.648,71.814
1972-08-03,197.533,141.421,117.372,123.392,146.705,109.814,72.069
1972-08-04,198.152,141.533,117.671,124.164,148.406,110.126,71.918
1972-08-07,197.491,140.296,117.738,123.975,148.961,110.591,72.033
1972-08-08,196.914,139.436,117.866,123.892,149.537,110.381,71.851
1972-08-09,195.819,138.888,118.092,123.907,149.708,111.291,71.654
1972-08-10,195.054,139.196,118.371,123.574,150.429,111.544,71.363
1972-08-11,195.376,140.03,119.455,123.74,151.264,111.044,71.538
1972-08-14,196.62,140.383,119.97,123.74,152.129,110.956,71.545
1972-08-15,197.051,142.571,119.37,123.74,152.326,110.316,71.545
1972-08-16,198.438,141.752,118.944,124.311,151.967,109.415,71.631
1972-08-17,199.307,140.836,118.711,122.514,152.428,108.357,71.481
1972-08-18,200.232,139.816,119.159,121.686,153.46,108.271,71.192
1972-08-21,200.195,140.071,119.077,121.331,152.833,107.995,72.168
1972-08-22,199.983,139.215,119.735,122.475,152.792,108.346,72.148
1972-08-23,200.375,140.115,119.363,124.441,152.063,107.764,71.603
1972-08-24,200.476,141.545,118.115,126.821,150.567,107.295,71.339
1972-08-25,199.678,140.153,117.715,127.364,150.431,106.161,71.599
1972-08-28,198.738,140.157,117.23,125.862,150.328,105.781,72.535
1972-08-29,199.389,139.907,117.496,123.583,150.79,106.783,72.235
1972-08-30,200.178,140.366,117.72,123.809,150.515,107.577,71.493
1972-08-31,201.995,139.107,118.164,124.831,151.026,107.439,71.407
1972-09-01,202.242,138.405,118.71,124.418,151.366,107.899,72.04
1972-09-04,204.041,136.492,118.71,123.626,151.366,107.63,71.411
1972-09-05,204.311,135.646,118.372,124.389,151.884,106.969,70.791
1972-09-06,204.267,135.045,117.6,124.615,151.423,107.11,71.179
1972-09-07,204.703,136.72,117.255,124.958,151.447,107.424,71.486
1972-09-08,206.121,134.935,117.113,123.624,150.913,107.634,71.174
1972-09-11,208.132,131.644,116.479,122.561,149.905,107.437,70.705
1972-09-12,207.165,131.85,115.473,123.079,148.434,106.789,70.816
1972-09-13,208.507,131.921,115.925,122.923,148.889,106.083,71.059
1972-09-14,206.432,132.182,115.988,122.604,148.65,105.293,70.795
1972-09-15,207.017,133.123,115.841,122.98,148.289,104.594,70.826
1972-09-18,206.593,131.057,115.727,122.32,147.56,103.087,70.687
1972-09-19,204.618,129.324,115.674,121.047,148.677,102.253,70.815
1972-09-20,205.109,129.295,115.765,121.757,149.404,102.395,70.718
1972-09-21,206.345,128.242,115.644,122.54,149.07,103.917,69.932
1972-09-22,206.628,124.258,115.784,124.186,149.061,104.322,70.173
1972-09-25,208.996,127.388,115.316,124.001,148.881,103.301,69.27
1972-09-26,209.729,126.948,115.51,123.146,148.637,103.049,69.913
1972-09-27,207.176,125.58,117.175,122.545,149.166,103.75,69.836
1972-09-28,208.916,122.443,117.979,122.495,149.386,103.938,70.311
1972-09-29,210.842,123.612,118.165,122.799,149.878,103.369,70.459
1972-10-02,213.553,124.378,117.882,123.183,149.915,102.221,71.619
1972-10-03,211.815,126.115,118.26,123.438,150.413,102.615,71.785
